location_id,observation_id,lat,lng,date,stage,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
1762543,42295,-37.870455,145.124716,2020-02-07,unripe fruit,1,16,6,genus,Grape,Vitis,
1762544,42294,-37.869447,145.125874,2020-02-07,ripe fruit,1,59,8,species,Olive,Olea europaea,
1762555,42299,-27.631103,153.378286,2020-02-07,ripe fruit,1,418,8,species,Common mango,Mangifera indica,
1762558,42304,34.0849368,-118.3797179,2020-02-08,unripe fruit,1,75,7,multispecies,Banana,Musa,
1762560,42306,37.36292664133955,-121.91030419345665,2020-02-08,flower,1,61,8,species,Tomato,Solanum lycopersicum,
1762575,42316,33.714532,-117.970285,2020-02-01,ripe fruit,1,1215,8,species,Banana yucca,Yucca baccata,
1762587,42326,42.398462,-71.142323,2019-07-24,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1762590,42328,-37.805,144.985283,2020-02-13,unripe fruit,1,78,8,species,Passionfruit,Passiflora edulis,
1762591,42329,-37.806631,144.967203,2020-02-03,unripe fruit,2,4,8,species,Lemon,Citrus x limon,
1762591,42329,-37.806631,144.967203,2020-02-03,unripe fruit,2,99,6,genus,Mint,Mentha,
1762606,42338,-37.955894,145.078662,2020-02-18,ripe fruit,1,383,6,genus,Macadamia,Macadamia,
1762600,53543,40.768976,-111.842381,2022-06-08,unripe fruit,1,115,6,genus,Serviceberry,Amelanchier,
1762609,58259,27.91854166881752,-82.50823179419555,2023-03-05,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1762609,42339,27.91854166881752,-82.50823179419555,2020-02-18,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1760266,41356,39.01008276438213,-76.6996265547111,2019-09-12,ripe fruit,1,3623,9,subspecies,Kousa dogwood,Cornus kousa 'China Girl',
1762623,42346,-37.6046521,145.1292564,2020-02-22,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1762627,42351,40.015,-105.27,2020-02-23,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1762629,42352,25.747086600000017,-80.1462737,2020-02-23,unripe fruit,1,1982,8,species,Banana,Musa acuminata,
1765316,43525,45.797649,4.829878,2020-06-04,unripe fruit,1,74,6,genus,Elderberry,Sambucus,
1762651,42365,45.566803,-122.861029,2019-11-19,ripe fruit,1,405,8,species,Common medlar,Mespilus germanica,"Mespilus, Crataegus germanica"
1762662,42375,46.719937,-116.964471,2020-02-28,ripe fruit,1,2195,9,subspecies,Italian plum,Prunus domestica subsp. domestica 'Italian',
1764776,43202,36.024004,-78.899477,2020-05-24,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1762658,42371,33.977562,-118.240083,2020-02-27,flower,1,5082,9,subspecies,Siling labuyo chili pepper,Capsicum frutescens 'Siling Labuyo',
1762654,42367,33.977561,-118.240111,2020-02-27,flower,1,3793,9,subspecies,Bavarian fig,Ficus carica 'Violletta',
1762659,42373,33.97741,-118.24006,2020-02-27,flower,1,458,8,species,Common guava,Psidium guajava,
1762655,42368,33.977284,-118.24008,2020-02-27,unripe fruit,1,418,8,species,Common mango,Mangifera indica,
1762690,42386,33.8118037661031,-117.91731175658443,2020-03-02,ripe fruit,1,2986,6,genus,Coffee,Coffea,
1762691,42387,-37.81213,145.213466,2020-02-15,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1762692,42388,34.07021032986737,-118.36351212874645,2020-03-03,ripe fruit,1,10,8,species,Rosemary,Rosmarinus officinalis,
1762694,42390,50.10586,3.249023,2019-09-25,ripe fruit,1,16,6,genus,Grape,Vitis,
1762695,42391,50.105778,3.249033,2019-09-25,ripe fruit,1,122,7,multispecies,Raspberry,Rubus,
1762696,42392,26.072836,-97.225479,2020-03-03,ripe fruit,1,731,8,species,Natal plum,Carissa macrocarpa,
1762700,42397,35.29904,-120.655148,2019-04-10,ripe fruit,1,58,8,species,Strawberry guava,Psidium cattleyanum,"Psidium littorale, Guajava cattleiana"
1762701,42398,47.095911400000006,8.527640499999984,2020-03-06,flower,1,172,6,genus,Hawthorn,Crataegus,
1762702,42399,47.095911400000006,8.527640499999984,2020-03-06,flower,1,172,6,genus,Hawthorn,Crataegus,
1762714,42407,-37.780915,144.933158,2020-03-09,unripe fruit,1,13,8,species,Pomegranate,Punica granatum,
1762715,42406,-37.780088,144.934746,2020-03-09,unripe fruit,1,4,8,species,Lemon,Citrus x limon,
1762718,42410,36.583473,-76.14947,2020-03-09,ripe fruit,1,782,6,genus,Oyster mushroom,Pleurotus,
1762812,42433,47.09250320000002,8.522837300000008,2020-03-13,ripe fruit,1,542,8,species,Wild garlic,Allium ursinum,
1764292,54875,51.405563,-2.31849,2022-08-08,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1762704,44682,42.564221,-83.151798,2020-06-22,ripe fruit,2,173,8,species,Red mulberry,Morus rubra,
1762704,44682,42.564221,-83.151798,2020-06-22,ripe fruit,2,97,8,species,White mulberry,Morus alba,Morus tatarica
1762811,42432,47.09250320000002,8.522837300000008,2020-03-13,ripe fruit,1,542,8,species,Wild garlic,Allium ursinum,
1762805,42425,47.08221,-1.284103,2020-03-12,unripe fruit,1,114,6,genus,Apple,Malus,
1762818,48508,39.610681,-105.013885,2021-06-02,unripe fruit,1,1978,8,species,Mock strawberry,Duchesnea indica,Potentilla indica
1762824,42442,34.070095733209996,-118.3621271133352,2020-03-15,ripe fruit,1,3,8,species,Orange,Citrus x sinensis,
1762827,42443,-37.78404822508861,144.92705884794668,2020-03-16,flower,1,17,6,genus,Lavender,Lavandula,
1762842,42458,33.613426,-111.986512,2020-03-10,ripe fruit,1,5096,6,genus,Cereus cactus,Cereus,
1762843,42459,33.376298,-111.776328,2016-02-15,unripe fruit,1,5,8,species,Grapefruit,Citrus x paradisi,
1762845,42461,-28.053166,153.417858,2020-01-01,ripe fruit,1,380,7,multispecies,Lilly pilly,Syzygium,
1764777,43204,25.773937,-80.328144,2020-05-24,unripe fruit,1,76,6,genus,Guava,Psidium,
1764777,43203,25.773937,-80.328144,2020-05-24,unripe fruit,1,76,6,genus,Guava,Psidium,
659876,51970,-42.897735,147.315834,2021-12-26,unripe fruit,1,73,6,genus,Walnut,Juglans,
659876,42465,-42.897735,147.315834,2020-03-18,ripe fruit,1,73,6,genus,Walnut,Juglans,
1762854,51969,-42.897894,147.315748,2021-12-26,flower,1,1553,7,multispecies,Banana passionfruit,Passiflora,
1762854,42466,-42.897894,147.315748,2020-03-18,unripe fruit,1,1553,7,multispecies,Banana passionfruit,Passiflora,
1762859,42468,25.709578,-80.280247,2020-03-19,ripe fruit,1,451,8,species,Pitanga,Eugenia uniflora,
1762860,42469,25.707009,-80.279494,2020-03-19,unripe fruit,1,419,8,species,Starfruit,Averrhoa carambola,
1762861,42470,36.94104153000001,-76.26055527000001,2020-03-19,flower,1,92,6,genus,Mulberry,Morus,
1762862,42471,36.940878639999994,-76.26058307999999,2020-03-19,flower,1,48,7,multispecies,Blackberry,Rubus,
1762863,42472,36.94072933,-76.26060803,2020-03-19,flower,1,92,6,genus,Mulberry,Morus,
1762865,42474,34.06988729385382,-118.36468696728923,2020-03-20,unripe fruit,1,4,8,species,Lemon,Citrus x limon,
1762848,42464,29.588057,-82.089087,2020-03-06,ripe fruit,1,5071,7,multispecies,Orange,Citrus,
1762885,42480,-33.896290599999986,151.2152747,2020-03-21,flower,1,1954,8,species,Garden nasturtium,Tropaeolum majus,
1762887,42481,32.807337,-96.867381,2020-03-21,ripe fruit,1,56,6,genus,Prickly pear,Opuntia,
1762890,42484,30.33884169628588,-97.72780376126484,2020-03-21,ripe fruit,1,77,8,species,Calamondin,Citrofortunella microcarpa,Citrus microcarpa
1762891,42637,30.33854660000001,-97.72763920000001,2020-04-10,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1762891,42485,30.33854660000001,-97.72763920000001,2020-03-21,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1755519,38633,40.762924,-111.870314,2018-11-05,ripe fruit,1,224,8,species,Common horse-chestnut,Aesculus hippocastanum,
606102,45904,40.778213,-111.87618,2020-09-02,ripe fruit,1,52,8,species,Peach,Prunus persica,
1762918,42512,28.525892,-81.460744,2020-02-26,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1762919,42513,44.037058,-123.15549,2020-03-25,ripe fruit,1,229,8,species,Common chickweed,Stellaria media,
1762928,42522,20.83271,-156.343149,2020-03-25,ripe fruit,1,11,8,species,Pomelo,Citrus maxima,"Citrus grandis, Citrus grande"
1762929,42523,30.31152391681236,-97.71169476593344,2020-03-26,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1762930,42524,30.311659381779247,-97.71131288829902,2020-03-26,unripe fruit,1,92,6,genus,Mulberry,Morus,
1762931,42934,33.773574,-84.373056,2020-05-03,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1762931,42525,33.773574,-84.373056,2020-03-26,flower,1,96,8,species,Black mulberry,Morus nigra,
1762934,42527,30.357853,-97.613203,2020-03-26,flower,1,98,7,multispecies,Dewberry,Rubus,
1762934,42692,30.357853,-97.613203,2020-04-12,ripe fruit,1,98,7,multispecies,Dewberry,Rubus,
1762934,42529,30.357853,-97.613203,2020-03-26,flower,1,98,7,multispecies,Dewberry,Rubus,
1762937,42530,30.355271,-97.613489,2020-03-26,flower,1,92,6,genus,Mulberry,Morus,
1762939,42532,30.355521,-97.615696,2020-03-26,flower,1,360,6,genus,Honeysuckle,Lonicera,
1762938,42531,33.893813,-118.010716,2020-03-26,unripe fruit,1,303,8,species,Jelly palm,Butia capitata,"Butia odorata, Cocos capitata"
1762942,42533,38.380152,-121.987792,2020-03-04,ripe fruit,1,59,8,species,Olive,Olea europaea,
1765349,43549,37.98998625074773,-121.35185505978698,2020-06-09,flower,1,4522,9,subspecies,Japanese persimmon,Diospyros kaki 'Fuyu',
1762955,42537,34.180338,-118.415851,2020-03-27,ripe fruit,1,3,8,species,Orange,Citrus x sinensis,
1762956,42538,34.180342,-118.415931,2020-03-27,unripe fruit,1,2050,8,species,Lemon aspen,Acronychia acidula,
1762957,42539,34.18027,-118.415256,2020-03-27,unripe fruit,1,2050,8,species,Lemon aspen,Acronychia acidula,
1762959,42541,34.180137,-118.41461,2020-03-27,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1762960,42542,34.181111,-118.415161,2020-03-27,ripe fruit,1,27,8,species,Meyer lemon,Citrus x meyeri,
1762961,42543,34.181255,-118.41539,2020-03-27,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1762963,42545,34.181197,-118.415805,2020-03-27,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1762964,42546,34.181193,-118.415683,2020-03-27,ripe fruit,1,3,8,species,Orange,Citrus x sinensis,
1762965,42547,34.181111,-118.416782,2020-03-27,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1762967,42549,34.181695,-118.418384,2020-03-27,ripe fruit,1,27,8,species,Meyer lemon,Citrus x meyeri,
1762962,42544,34.181115,-118.415409,2020-03-27,ripe fruit,1,27,8,species,Meyer lemon,Citrus x meyeri,
1762970,42552,38.9531274,-77.0389985,2020-03-28,flower,1,115,6,genus,Serviceberry,Amelanchier,
1762973,42554,38.9522903,-77.0381685,2020-03-28,flower,1,4879,9,subspecies,Apple serviceberry,Amelanchier x grandiflora 'Autumn Brilliance',
1762969,42551,38.9531274,-77.0389985,2020-03-28,flower,1,115,6,genus,Serviceberry,Amelanchier,
1762975,42555,34.1616797730367,-118.36966950696423,2020-03-28,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1762976,42556,29.81968349941128,-95.02432649162898,2020-03-28,ripe fruit,1,4649,9,subspecies,Loquat,Eriobotrya japonica 'Champagne',
1762978,42557,29.800531597546396,-95.0038125588773,2020-03-28,unripe fruit,1,98,7,multispecies,Dewberry,Rubus,
1762982,42560,30.290413,-97.710514,2020-03-29,unripe fruit,1,92,6,genus,Mulberry,Morus,
1762984,42562,28.22273,-82.457884,2020-03-12,flower,1,536,8,species,Lychee,Litchi chinensis,
1762986,42566,30.30915277083626,-97.71462314179861,2020-03-31,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763003,42579,38.702362,-8.983556,2020-04-01,ripe fruit,1,89,1,kingdom,Mushroom,Fungi,
1763049,42589,30.3155494206991,-97.71946646687185,2020-04-03,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763050,42590,30.31577719196537,-97.7199367309255,2020-04-03,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763051,42591,30.315855957720196,-97.71992578544635,2020-04-03,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763052,42592,30.315953144483743,-97.72223628827659,2020-04-03,unripe fruit,1,92,6,genus,Mulberry,Morus,
1763053,42593,30.314921752963357,-97.71703226419493,2020-04-03,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763054,42595,30.51149322496573,-91.04101201848201,2020-04-03,ripe fruit,1,4942,8,species,Blackberry,Rubus fruticosus,
1763056,42597,35.14905831779142,-106.71015090009566,2020-04-04,flower,1,4644,9,subspecies,Peach,Prunus persica 'Flordabelle',
1763057,42598,53.987969,-1.140347,2020-03-29,flower,1,114,6,genus,Apple,Malus,
1763059,42599,41.727433030000014,-88.15554002000002,2020-04-04,flower,1,1339,8,species,American hazel,Corylus americana,
1763064,42602,33.216396,-117.222285,2020-04-04,ripe fruit,1,232,8,species,Stinging nettle,Urtica dioica,
1763065,42603,33.153141,-117.225461,2020-04-04,flower,1,1007,9,subspecies,Marina strawberry tree,Arbutus 'Marina',
1763066,42604,33.146835,-117.214097,2020-04-04,ripe fruit,1,1474,5,family,Mustard,Brassicaceae,
1762946,42535,30.196891,-97.848083,2020-03-26,flower,1,5105,8,species,Drummond's onion,Allium drummondii,
1763069,42606,41.929464,-74.001649,2019-09-11,ripe fruit,1,2155,8,species,Che,Maclura tricuspidata,Cudrania tricuspidata
1763047,42587,24.947339,67.080449,2020-04-03,flower,1,1386,6,genus,Mango,Mangifera,
1763070,42607,29.935396,-90.085719,2020-04-05,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763099,42622,-37.784388,175.272893,2020-04-01,ripe fruit,1,363,8,species,Sweet chestnut,Castanea sativa,
1763074,42614,39.792584,-105.045604,2019-10-01,flower,1,15,6,genus,Pear,Pyrus,
1763081,47632,34.159565,-118.518628,2021-01-24,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1763081,42618,34.159565,-118.518628,2020-03-26,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1763203,42656,-37.865466999999995,145.15682330000004,2020-04-12,unripe fruit,1,5,8,species,Grapefruit,Citrus x paradisi,
1763304,42726,9.950771068227986,-84.06024559740302,2020-04-16,flower,1,4650,9,subspecies,Loquat,Eriobotrya japonica 'Bradenton',
1763411,42793,37.311993,-121.759301,2020-04-22,unripe fruit,1,62,7,multispecies,Cherry,Prunus,
1764257,42856,33.789855,-84.355744,2020-04-28,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1764267,42863,37.80725439218898,-122.25734672298583,2020-04-29,ripe fruit,1,1007,9,subspecies,Marina strawberry tree,Arbutus 'Marina',
1764300,42888,51.44035107395983,-2.593796957265382,2020-05-02,flower,1,2711,8,species,Himalayan blackberry,Rubus armeniacus,
1764303,42891,51.44035107395983,-2.593796957265382,2020-05-02,flower,1,2711,8,species,Himalayan blackberry,Rubus armeniacus,
1764306,42894,51.44035107395983,-2.593796957265382,2020-05-02,flower,1,2711,8,species,Himalayan blackberry,Rubus armeniacus,
1591385,33715,42.085458,-91.76638700000004,2017-06-27,ripe fruit,1,1426,8,species,Black raspberry,Rubus occidentalis,
1764778,43205,25.774133,-80.328183,2020-05-24,unripe fruit,1,76,6,genus,Guava,Psidium,
1763091,42621,37.27789050000001,-121.9463529,2020-04-08,unripe fruit,1,52,8,species,Peach,Prunus persica,
1763100,42623,-37.803219,175.250494,2020-04-01,ripe fruit,1,363,8,species,Sweet chestnut,Castanea sativa,
1763101,42624,47.640782,-2.951161,2020-04-08,flower,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1763102,42626,33.43542520565582,-112.35807150039507,2020-04-08,ripe fruit,1,3,8,species,Orange,Citrus x sinensis,
1763103,42627,34.422667,-119.651579,2020-04-08,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763110,42631,42.747114,-73.662357,2019-07-17,ripe fruit,1,1426,8,species,Black raspberry,Rubus occidentalis,
1763107,42629,34.167703,-118.546567,2020-04-09,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1763109,42630,42.75052,-73.663776,2019-10-10,ripe fruit,1,114,6,genus,Apple,Malus,
1763113,42634,42.747398,-73.668478,2019-07-18,ripe fruit,1,122,7,multispecies,Raspberry,Rubus,
1763116,42636,42.722194,-73.680791,2019-07-17,ripe fruit,1,1426,8,species,Black raspberry,Rubus occidentalis,
1763151,42647,47.398639,8.402052,2019-06-22,flower,1,114,6,genus,Apple,Malus,
1763152,42648,32.788213,-79.904787,2020-04-11,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763155,42649,32.792636,-79.902975,2020-04-11,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763204,42657,-37.865466999999995,145.15682330000004,2020-04-12,unripe fruit,1,5,8,species,Grapefruit,Citrus x paradisi,
1763175,42650,37.251147,-121.963651,2020-04-11,ripe fruit,1,26,7,multispecies,Lime,Citrus,
1763202,42655,-37.865466999999995,145.15682330000004,2020-04-12,unripe fruit,1,5,8,species,Grapefruit,Citrus x paradisi,
1763200,42653,-37.86505429999998,145.1532339,2020-04-12,ripe fruit,1,4640,9,subspecies,Common fig,Ficus carica 'Beer's Black',
1763201,42654,-37.86178600000001,145.1547605,2020-04-12,unripe fruit,1,23,8,species,Mandarin,Citrus reticulata,
1763205,42658,32.72076717684373,-117.13197974964763,2020-04-12,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763208,42662,33.862971,-118.08465,2020-04-12,flower,1,7,8,species,Avocado,Persea americana,
1763215,44257,33.85878,-118.086522,2020-07-06,unripe fruit,1,20,8,species,Common fig,Ficus carica,
1763215,42667,33.85878,-118.086522,2020-04-12,unripe fruit,1,20,8,species,Common fig,Ficus carica,
1763216,42668,34.081015280192986,-118.27716184346183,2020-04-12,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1763217,42669,33.863492,-118.085227,2020-04-12,ripe fruit,1,81,8,species,Bitter orange,Citrus x aurantium,
1763213,42666,33.866055,-118.091311,2020-04-12,flower,1,433,8,species,Blue elderberry,Sambucus cerulea,"Sambucus caerulea, Sambucus neomexicana"
1763226,42677,33.865605,-118.084641,2020-04-12,ripe fruit,1,81,8,species,Bitter orange,Citrus x aurantium,
1763207,42661,33.863455,-118.084808,2020-04-12,ripe fruit,1,263,6,genus,Citrus,Citrus,
1763227,42678,33.865497,-118.085268,2020-04-12,ripe fruit,1,2257,6,genus,Pepper tree,Schinus,
1763228,42679,33.86584,-118.086818,2020-04-12,ripe fruit,1,81,8,species,Bitter orange,Citrus x aurantium,
1763229,42680,33.865836,-118.086854,2020-04-12,unripe fruit,1,458,8,species,Common guava,Psidium guajava,
1763230,42681,33.865852,-118.087031,2020-04-12,ripe fruit,1,1019,8,species,Camphor tree,Cinnamomum camphora,
1763231,42682,33.865849,-118.087232,2020-04-12,ripe fruit,1,4,8,species,Lemon,Citrus x limon,
1763232,42683,33.865839,-118.087123,2020-04-12,unripe fruit,1,458,8,species,Common guava,Psidium guajava,
1763246,42694,28.531757,-81.370695,2020-04-13,ripe fruit,1,451,8,species,Pitanga,Eugenia uniflora,
1763244,42691,29.948814,-90.054125,2020-04-12,ripe fruit,1,92,6,genus,Mulberry,Morus,
1763234,42685,33.865799,-118.087848,2020-04-12,flower,1,307,8,species,Western redbud,Cercis occidentalis,
1721326,36817,42.735498,-73.677936,2018-06-15,unripe fruit,1,1426,8,species,Black raspberry,Rubus occidentalis,
1763292,42720,39.33720272467389,-76.64369102151377,2020-04-16,ripe fruit,1,157,8,species,Garlic mustard,Alliaria petiolata,
1763308,42729,37.52758702300852,-77.42457216809167,2020-04-16,flower,1,157,8,species,Garlic mustard,Alliaria petiolata,
1763309,42852,30.355901,-97.737063,2020-04-25,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763309,42730,30.355901,-97.737063,2020-04-15,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763310,42731,30.355804,-97.737175,2020-04-15,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763311,42732,30.35585,-97.737275,2020-04-15,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763312,42734,30.355593,-97.737764,2020-04-15,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763312,42733,30.355593,-97.737764,2020-04-15,ripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763313,42735,30.28986,-97.728949,2020-03-07,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1763314,42736,38.54956,-121.745595,2009-01-20,ripe fruit,1,5071,7,multispecies,Orange,Citrus,
1763320,42738,35.782139,-78.657145,2020-04-16,unripe fruit,1,20,8,species,Common fig,Ficus carica,
1763327,42744,51.756054,-1.258948,2020-04-18,flower,1,542,8,species,Wild garlic,Allium ursinum,
1763331,42746,41.5722382607486,-88.0621048562334,2020-04-18,unripe fruit,1,690,8,species,Ramps,Allium tricoccum,
